desvio_id,timestamp,planta_id,linea_id,equipo_id,variable_proceso,valor_observado,valor_objetivo,desviacion_pct,severidad_desvio,duracion_min,causa_probable_proxy,impacto_en_calidad_proxy
DES_00003016,2025-09-09T13:31:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,159.8159,162.0,-1.3482,Bajo,31.658,TransitorioArranque,0.1513
DES_00003017,2025-09-09T13:03:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,caudal_gas,160.6337,162.0,-0.8434,Bajo,10.153,TransitorioArranque,0.118
DES_00003018,2025-09-10T04:19:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,2.7736,2.8,-0.9411,Bajo,29.49,SetpointFueraBanda,0.0975
DES_00003019,2025-09-11T09:34:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,170.8501,162.0,5.463,Medio,9.505,MateriaPrimaVariable,0.3162
DES_00003020,2025-09-13T15:44:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,178.0811,162.0,9.9266,Alto,12.561,TransitorioArranque,0.4595
DES_00003021,2025-09-14T17:34:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.6704,2.8,-4.6293,Medio,55.855,MateriaPrimaVariable,0.2644
DES_00003022,2025-09-16T11:16:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,2.765,2.8,-1.2489,Bajo,34.586,TransitorioArranque,0.02
DES_00003023,2025-09-22T01:33:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,166.3151,162.0,2.6636,Bajo,14.19,SetpointFueraBanda,0.0773
DES_00003024,2025-09-22T19:14:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,153.0898,162.0,-5.5001,Medio,31.555,TransitorioArranque,0.3549
DES_00003025,2025-09-22T19:41:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.6797,2.8,-4.2968,Medio,18.581,TransitorioArranque,0.3202
DES_00003026,2025-09-25T05:09:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,718.4345,790.0,-9.0589,Alto,4.0,MateriaPrimaVariable,0.5293
DES_00003027,2025-09-26T01:58:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,702.702,790.0,-11.0504,Alto,21.985,SetpointFueraBanda,0.53
DES_00003028,2025-09-26T15:55:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.9781,2.8,6.3619,Medio,24.605,SetpointFueraBanda,0.3666
DES_00003029,2025-09-28T22:29:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,163.8959,162.0,1.1703,Bajo,17.998,MateriaPrimaVariable,0.0328
DES_00003030,2025-09-29T00:09:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,caudal_gas,187.6954,162.0,15.8614,Critico,42.409,TransitorioArranque,0.7205
DES_00003031,2025-10-06T01:05:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,744.8503,790.0,-5.7151,Medio,26.071,DerivaInstrumentacion,0.3294
DES_00003032,2025-10-07T09:49:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,829.251,790.0,4.9685,Medio,24.765,InestabilidadControlPID,0.4079
DES_00003033,2025-10-10T03:49:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,temperatura_horno,773.4145,790.0,-2.0994,Bajo,16.614,DerivaInstrumentacion,0.1446
DES_00003034,2025-10-10T17:02:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,800.9844,790.0,1.3904,Bajo,49.999,InestabilidadControlPID,0.1741
DES_00003035,2025-10-11T05:48:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,oxigeno_residual,2.8437,2.8,1.5606,Bajo,5.426,MateriaPrimaVariable,0.1186
DES_00003036,2025-10-13T04:03:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,157.2793,162.0,-2.914,Bajo,11.542,SetpointFueraBanda,0.2011
DES_00003037,2025-10-13T12:41:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,2.6767,2.8,-4.4045,Medio,50.233,TransitorioArranque,0.3029
DES_00003038,2025-10-14T04:28:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,154.5698,162.0,-4.5865,Medio,14.311,MateriaPrimaVariable,0.4538
DES_00003039,2025-10-14T07:52:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,caudal_gas,159.8775,162.0,-1.3102,Bajo,32.222,SetpointFueraBanda,0.1468
DES_00003040,2025-10-15T11:40:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,caudal_gas,168.4703,162.0,3.994,Medio,19.866,DerivaInstrumentacion,0.3269
DES_00003041,2025-10-16T03:28:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,756.499,790.0,-4.2406,Medio,46.148,DerivaInstrumentacion,0.2865
DES_00003042,2025-10-16T21:39:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,oxigeno_residual,2.7406,2.8,-2.1216,Bajo,27.884,InestabilidadControlPID,0.1538
DES_00003043,2025-10-18T00:09:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,160.3078,162.0,-1.0445,Bajo,12.276,SetpointFueraBanda,0.2441
DES_00003044,2025-10-18T15:45:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,163.3976,162.0,0.8627,Bajo,44.478,TransitorioArranque,0.1435
DES_00003045,2025-10-19T23:33:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.8473,2.8,1.6898,Bajo,16.159,TransitorioArranque,0.1656
DES_00003046,2025-10-23T13:50:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,814.6261,790.0,3.1172,Bajo,21.792,InestabilidadControlPID,0.1556
DES_00003047,2025-10-24T15:00:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,173.8155,162.0,7.2935,Medio,12.52,SetpointFueraBanda,0.3497
DES_00003048,2025-10-24T17:39:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,156.1084,162.0,-3.6368,Medio,13.41,SetpointFueraBanda,0.2575
DES_00003049,2025-10-24T18:26:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,temperatura_horno,669.8734,790.0,-15.2059,Critico,33.984,SetpointFueraBanda,0.6193
DES_00003050,2025-10-25T02:18:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,167.1501,162.0,3.1791,Bajo,26.717,InestabilidadControlPID,0.2445
DES_00003051,2025-10-25T21:35:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,728.1437,790.0,-7.8299,Alto,26.871,MateriaPrimaVariable,0.487
DES_00003052,2025-10-27T17:30:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,843.371,790.0,6.7558,Medio,10.091,InestabilidadControlPID,0.3505
DES_00003053,2025-10-30T05:38:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,temperatura_horno,769.4553,790.0,-2.6006,Bajo,12.75,DerivaInstrumentacion,0.1172
DES_00003054,2025-11-01T10:54:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,852.4518,790.0,7.9053,Alto,24.806,DerivaInstrumentacion,0.5948
DES_00003055,2025-11-01T14:01:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.6759,2.8,-4.4334,Medio,26.454,SetpointFueraBanda,0.4371
DES_00003056,2025-11-02T02:05:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,779.8687,790.0,-1.2824,Bajo,12.371,TransitorioArranque,0.02
DES_00003057,2025-11-04T06:07:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,oxigeno_residual,2.8481,2.8,1.7173,Bajo,27.631,InestabilidadControlPID,0.2372
DES_00003058,2025-11-04T08:14:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,oxigeno_residual,2.8502,2.8,1.7918,Bajo,4.0,MateriaPrimaVariable,0.1824
DES_00003059,2025-11-04T10:10:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,147.1617,162.0,-9.1594,Alto,62.959,MateriaPrimaVariable,0.5515
DES_00003060,2025-11-06T08:07:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.778,2.8,-0.7869,Bajo,4.0,TransitorioArranque,0.0929
DES_00003061,2025-11-06T11:55:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,temperatura_horno,845.1437,790.0,6.9802,Medio,21.605,TransitorioArranque,0.3655
DES_00003062,2025-11-07T19:01:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,153.0424,162.0,-5.5294,Medio,27.323,InestabilidadControlPID,0.2081
DES_00003063,2025-11-08T05:48:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,768.1324,790.0,-2.768,Bajo,18.692,DerivaInstrumentacion,0.1941
DES_00003064,2025-11-08T09:47:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,3.0533,2.8,9.0448,Alto,5.352,MateriaPrimaVariable,0.5649
DES_00003065,2025-11-09T14:58:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,175.4842,162.0,8.3236,Alto,10.928,MateriaPrimaVariable,0.4852
DES_00003066,2025-11-09T22:15:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,3.0882,2.8,10.2943,Alto,42.773,MateriaPrimaVariable,0.4908
DES_00003067,2025-11-13T21:27:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,796.1466,790.0,0.7781,Bajo,11.166,InestabilidadControlPID,0.0854
DES_00003068,2025-11-14T07:53:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,150.3661,162.0,-7.1814,Medio,49.591,MateriaPrimaVariable,0.336
DES_00003069,2025-11-14T21:49:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,974.7949,790.0,23.3918,Critico,24.809,DerivaInstrumentacion,0.9456
DES_00003070,2025-11-15T05:36:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,716.7412,790.0,-9.2733,Alto,25.276,SetpointFueraBanda,0.5238
DES_00003071,2025-11-15T10:53:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,temperatura_horno,770.3011,790.0,-2.4935,Bajo,17.378,DerivaInstrumentacion,0.104
DES_00003072,2025-11-15T10:58:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,797.3918,790.0,0.9357,Bajo,43.296,SetpointFueraBanda,0.1769
DES_00003073,2025-11-15T21:26:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,834.039,790.0,5.5746,Medio,13.757,DerivaInstrumentacion,0.3753
DES_00003074,2025-11-16T04:49:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,temperatura_horno,809.318,790.0,2.4453,Bajo,25.376,SetpointFueraBanda,0.2266
DES_00003075,2025-11-16T09:23:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.6582,2.8,-5.0653,Medio,6.416,TransitorioArranque,0.3802
DES_00003076,2025-11-16T12:30:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,144.3334,162.0,-10.9053,Alto,20.181,TransitorioArranque,0.6737
DES_00003077,2025-11-17T02:03:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.7125,2.8,-3.1234,Bajo,4.139,DerivaInstrumentacion,0.3518
DES_00003078,2025-11-17T19:08:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,oxigeno_residual,2.5848,2.8,-7.6848,Alto,9.752,InestabilidadControlPID,0.6881
DES_00003079,2025-11-18T06:10:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,154.0527,162.0,-4.9057,Medio,48.976,MateriaPrimaVariable,0.2675
DES_00003080,2025-11-19T04:08:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,549.7447,790.0,-30.4121,Critico,6.512,SetpointFueraBanda,0.9104
DES_00003081,2025-11-19T05:36:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,oxigeno_residual,2.9089,2.8,3.8904,Medio,13.889,InestabilidadControlPID,0.3758
DES_00003082,2025-11-21T17:45:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,767.7331,790.0,-2.8186,Bajo,4.0,MateriaPrimaVariable,0.1787
DES_00003083,2025-11-22T12:57:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,167.8938,162.0,3.6382,Medio,13.723,MateriaPrimaVariable,0.4175
DES_00003084,2025-11-22T13:12:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,2.903,2.8,3.6768,Medio,22.749,InestabilidadControlPID,0.3525
DES_00003085,2025-11-25T22:15:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,168.7839,162.0,4.1876,Medio,4.0,DerivaInstrumentacion,0.2384
DES_00003086,2025-11-26T02:48:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,3.0287,2.8,8.168,Alto,40.568,SetpointFueraBanda,0.5094
DES_00003087,2025-11-26T14:34:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,caudal_gas,160.1491,162.0,-1.1425,Bajo,4.0,SetpointFueraBanda,0.1008
DES_00003088,2025-11-27T18:53:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,723.2253,790.0,-8.4525,Alto,11.49,InestabilidadControlPID,0.4717
DES_00003089,2025-11-28T11:20:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,caudal_gas,148.2483,162.0,-8.4887,Alto,24.718,SetpointFueraBanda,0.4686
DES_00003090,2025-11-28T14:06:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,761.8573,790.0,-3.5624,Medio,18.491,DerivaInstrumentacion,0.2287
DES_00003091,2025-11-28T20:04:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,728.3069,790.0,-7.8093,Alto,39.868,InestabilidadControlPID,0.5277
DES_00003092,2025-11-29T12:42:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,caudal_gas,172.3929,162.0,6.4153,Medio,46.746,DerivaInstrumentacion,0.4366
DES_00003093,2025-11-29T20:51:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,150.2501,162.0,-7.253,Medio,13.2,MateriaPrimaVariable,0.353
DES_00003094,2025-11-30T22:12:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,169.8033,162.0,4.8168,Medio,14.383,DerivaInstrumentacion,0.4781
DES_00003095,2025-11-30T22:52:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,oxigeno_residual,2.9013,2.8,3.6174,Medio,28.3,TransitorioArranque,0.3368
DES_00003096,2025-12-02T12:57:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,779.0742,790.0,-1.383,Bajo,11.409,DerivaInstrumentacion,0.2294
DES_00003097,2025-12-03T10:32:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,oxigeno_residual,2.3306,2.8,-16.764,Critico,44.17,InestabilidadControlPID,0.6829
DES_00003098,2025-12-08T18:17:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,temperatura_horno,774.1987,790.0,-2.0002,Bajo,8.239,InestabilidadControlPID,0.1383
DES_00003099,2025-12-09T08:22:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,762.8716,790.0,-3.434,Bajo,9.077,TransitorioArranque,0.1507
DES_00003100,2025-12-09T22:56:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,155.7747,162.0,-3.8428,Medio,26.662,TransitorioArranque,0.3206
DES_00003101,2025-12-10T03:10:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,temperatura_horno,770.9861,790.0,-2.4068,Bajo,68.455,TransitorioArranque,0.2314
DES_00003102,2025-12-11T02:23:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.577,2.8,-7.9629,Alto,38.62,InestabilidadControlPID,0.4653
DES_00003103,2025-12-12T04:42:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,temperatura_horno,866.9866,790.0,9.7451,Alto,12.571,DerivaInstrumentacion,0.4666
DES_00003104,2025-12-13T05:05:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,oxigeno_residual,2.8474,2.8,1.693,Bajo,23.963,DerivaInstrumentacion,0.1819
DES_00003105,2025-12-15T20:52:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,832.3511,790.0,5.3609,Medio,8.344,SetpointFueraBanda,0.2988
DES_00003106,2025-12-16T04:16:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,oxigeno_residual,2.9031,2.8,3.6831,Medio,25.565,TransitorioArranque,0.2751
DES_00003107,2025-12-17T21:04:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,846.5078,790.0,7.1529,Medio,21.415,InestabilidadControlPID,0.5957
DES_00003108,2025-12-20T06:49:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,2.6917,2.8,-3.8667,Medio,21.89,DerivaInstrumentacion,0.5161
DES_00003109,2025-12-21T22:29:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,160.5907,162.0,-0.87,Bajo,25.041,TransitorioArranque,0.1005
DES_00003110,2025-12-22T10:47:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,caudal_gas,163.8444,162.0,1.1385,Bajo,4.425,InestabilidadControlPID,0.1298
DES_00003111,2025-12-23T19:13:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,155.3463,162.0,-4.1072,Medio,54.671,TransitorioArranque,0.3272
DES_00003112,2025-12-24T10:55:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,oxigeno_residual,3.0078,2.8,7.4211,Medio,9.714,DerivaInstrumentacion,0.3597
DES_00003113,2025-12-24T11:08:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,caudal_gas,169.8865,162.0,4.8682,Medio,8.505,DerivaInstrumentacion,0.3575
DES_00003114,2025-12-25T06:02:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,caudal_gas,148.9153,162.0,-8.077,Alto,34.914,SetpointFueraBanda,0.4372
DES_00003115,2025-12-25T17:14:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,temperatura_horno,748.6625,790.0,-5.2326,Medio,18.855,SetpointFueraBanda,0.4029
DES_00003116,2024-01-01T11:34:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,tension_traccion,68.8825,68.0,1.2978,Bajo,5.547,SetpointFueraBanda,0.1785
DES_00003117,2024-01-02T21:14:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,rugosidad,1.6448,1.6,2.7973,Bajo,10.247,MateriaPrimaVariable,0.1308
DES_00003118,2024-01-05T16:44:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,rugosidad,1.6344,1.6,2.15,Bajo,5.344,MateriaPrimaVariable,0.2411
DES_00003119,2024-01-07T12:32:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,velocidad_lineal,84.1069,92.0,-8.5795,Alto,18.009,InestabilidadControlPID,0.5511
DES_00003120,2024-01-09T15:06:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,tension_traccion,73.5227,68.0,8.1215,Alto,18.689,SetpointFueraBanda,0.4875
DES_00003121,2024-01-10T06:23:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,velocidad_lineal,90.9387,92.0,-1.1536,Bajo,16.058,InestabilidadControlPID,0.02
DES_00003122,2024-01-10T21:05:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,tension_traccion,69.6726,68.0,2.4598,Bajo,37.169,DerivaInstrumentacion,0.2242
DES_00003123,2024-01-15T11:08:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,rugosidad,1.6215,1.6,1.3425,Bajo,30.493,SetpointFueraBanda,0.1533
DES_00003124,2024-01-17T06:22:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,rugosidad,1.5282,1.6,-4.488,Medio,9.82,DerivaInstrumentacion,0.3155
DES_00003125,2024-01-24T07:38:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,tension_traccion,65.2037,68.0,-4.1122,Medio,15.349,MateriaPrimaVariable,0.3924
DES_00003126,2024-01-27T20:02:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,velocidad_lineal,93.3667,92.0,1.4855,Bajo,4.0,MateriaPrimaVariable,0.02
DES_00003127,2024-01-29T05:54:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ01,velocidad_lineal,95.5186,92.0,3.8245,Medio,24.713,InestabilidadControlPID,0.2806
DES_00003128,2024-01-31T07:30:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,tension_traccion,72.6719,68.0,6.8704,Medio,12.612,TransitorioArranque,0.2945
DES_00003129,2024-02-01T16:47:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,rugosidad,1.5841,1.6,-0.9944,Bajo,23.731,SetpointFueraBanda,0.1295
DES_00003130,2024-02-02T06:54:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,rugosidad,1.5339,1.6,-4.1324,Medio,50.124,SetpointFueraBanda,0.2812
DES_00003131,2024-02-04T21:21:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,velocidad_lineal,86.3349,92.0,-6.1577,Medio,43.553,SetpointFueraBanda,0.3373
DES_00003132,2024-02-04T21:01:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,rugosidad,1.5393,1.6,-3.792,Medio,24.935,TransitorioArranque,0.2295
DES_00003133,2024-02-08T19:37:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,rugosidad,1.2273,1.6,-23.292,Critico,57.767,MateriaPrimaVariable,0.98
DES_00003134,2024-02-10T22:18:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,velocidad_lineal,96.7958,92.0,5.2128,Medio,28.469,SetpointFueraBanda,0.3449
DES_00003135,2024-02-11T00:49:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,rugosidad,1.427,1.6,-10.8145,Alto,14.153,TransitorioArranque,0.6794
DES_00003136,2024-02-14T23:48:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ01,velocidad_lineal,90.8334,92.0,-1.2681,Bajo,30.178,TransitorioArranque,0.2522
DES_00003137,2024-02-15T11:54:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,tension_traccion,71.0392,68.0,4.4695,Medio,16.06,DerivaInstrumentacion,0.3202
DES_00003138,2024-02-15T14:40:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,tension_traccion,70.0427,68.0,3.004,Bajo,38.7,InestabilidadControlPID,0.1918
DES_00003139,2024-02-16T02:39:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,rugosidad,1.5757,1.6,-1.5206,Bajo,20.935,DerivaInstrumentacion,0.0698
DES_00003140,2024-02-20T03:19:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ01,tension_traccion,75.9303,68.0,11.6622,Alto,7.285,TransitorioArranque,0.6229
DES_00003141,2024-02-22T03:07:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,velocidad_lineal,92.9365,92.0,1.0179,Bajo,18.411,InestabilidadControlPID,0.174
DES_00003142,2024-02-29T15:43:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,rugosidad,1.5198,1.6,-5.0113,Medio,42.531,InestabilidadControlPID,0.2867
DES_00003143,2024-03-01T12:08:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ03,velocidad_lineal,75.1533,92.0,-18.3116,Critico,16.88,MateriaPrimaVariable,0.7269
DES_00003144,2024-03-03T23:39:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,velocidad_lineal,94.3856,92.0,2.593,Bajo,18.161,InestabilidadControlPID,0.1899
DES_00003145,2024-03-08T04:03:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,tension_traccion,69.0545,68.0,1.5507,Bajo,54.5,SetpointFueraBanda,0.1524
DES_00003146,2024-03-11T19:29:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,velocidad_lineal,89.9914,92.0,-2.1833,Bajo,11.905,DerivaInstrumentacion,0.2081
DES_00003147,2024-03-14T22:28:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,tension_traccion,66.2509,68.0,-2.5722,Bajo,19.35,TransitorioArranque,0.1574
DES_00003148,2024-03-15T11:54:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,rugosidad,1.5388,1.6,-3.8274,Medio,17.093,TransitorioArranque,0.2866
DES_00003149,2024-03-17T22:00:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ01,rugosidad,1.5705,1.6,-1.8433,Bajo,24.576,TransitorioArranque,0.0368
DES_00003150,2024-03-18T17:36:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,tension_traccion,69.0793,68.0,1.5871,Bajo,4.0,InestabilidadControlPID,0.0794
DES_00003151,2024-03-18T22:44:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,rugosidad,1.5792,1.6,-1.3017,Bajo,8.69,TransitorioArranque,0.231
DES_00003152,2024-03-21T08:11:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,rugosidad,1.4654,1.6,-8.4096,Alto,30.465,DerivaInstrumentacion,0.5902
