iniciativa_id,planta_id,linea_id,macro_scenario,scenario_key,escenario_label,reduccion_consumo_pct,mejora_sec_pct,mejora_oee_pct,reduccion_paradas_pct,reduccion_emisiones_pct,baseline_energy_exposure,baseline_non_energy_exposure,baseline_emission_cost,baseline_economic_exposure,gross_technical_value_energy,avoided_loss,gross_technical_value_emissions,gross_technical_value,implementation_opex,net_operational_value,net_captured_value,downside_adjusted_annual,discounted_value,downside_adjusted_value,cost_of_delay_12m,capital_efficiency,screening_irr_pct,formal_irr_candidate_pct,formal_irr_candidate_flag,screening_var_95_npv,robust_risk_metric_candidate_npv,capex_estimado,capex_base,capex_overrun_pct,success_probability,expected_capture_rate,downside_capture_rate,capture_shortfall_pct,start_delay_months,ramp_up_months,ramp_up_penalty_value,dependency_penalty_pct,conflict_penalty_pct,npv_base,npv_risk_adjusted,irr_proxy_pct,payback_meses,downside_annual_savings_p20,value_at_risk_95,implementation_burden,strategic_relevance_score,facilidad_ejecucion,financial_maturity_stage,financial_use_label,committee_wording_status,assumption_energy_price_mult,assumption_carbon_cost_eur_ton,assumption_margin_operativo_mult,gross_annual_savings,net_annual_savings,risk_adjusted_annual_savings
INI_0000015,PLT_BIZ,PLT_BIZ_L04,AltaDemanda,optimizacion_parametros,Optimización de Parámetros de Proceso,8.595380083333332,9.256563166666666,3.5759500000000006,14.54602783333333,7.934196999999998,9022771.022816457,3514585.6171563314,1040389.5838914007,13577746.223864188,775541.4634599369,350675.16034726327,82546.55915342398,1208763.182960624,6467.3804,1202295.8025606242,814151.6700249125,584378.335905937,2997702.091030292,2045101.3997763323,743456.1311919722,5.415613722373354,215.59473563327055,159.65629880295867,1.0,952600.6912539599,1190750.86406745,377630.58900000004,359648.18,0.05,0.6788915,0.6788915,0.48880187999999997,0.06,2.0,7.0,339229.8625103801,0.0,0.0,4606880.851383028,2997702.091030292,215.59473563327055,11.0,584378.335905937,229773.33411897544,61.954248348754646,67.62775,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,1208763.182960624,1202295.8025606242,814151.6700249125
INI_0000015,PLT_BIZ,PLT_BIZ_L04,ShockEnergia,optimizacion_parametros,Optimización de Parámetros de Proceso,9.102822083333333,9.803039166666666,3.5759500000000006,15.404775833333332,8.402604999999998,12487305.06972372,3075262.4150117896,1092409.0630859707,16654976.54782148,1136697.1635000135,322878.0816630267,91790.81855531491,1551366.0637183553,6328.069300000001,1545037.9944183552,1070324.9432919424,768862.0997661984,4066945.3492419543,2817132.2922520144,977385.0140646948,7.604876230404684,250.0,207.3705501473433,1.0,1249813.0569899399,1562266.3212374249,370437.6254,359648.18,0.03,0.6940031999999999,0.6940031999999999,0.4996823039999999,0.04,2.0,7.0,445968.7263716428,0.0,0.0,6035023.944542072,4066945.3492419543,250.0,10.0,768862.0997661984,301462.8435257439,61.90815841959143,67.62775,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,1551366.0637183553,1545037.9944183552,1070324.9432919424
INI_0000016,PLT_BIZ,PLT_BIZ_L04,RestriccionOperativa,capex_mayor,CAPEX Mayor,20.55945333333333,18.632004583333327,6.287040000000001,26.984282499999996,21.844419166666665,8402683.845787136,2981121.728837959,1040389.5838914007,12424195.158516496,1727545.8640221446,557192.7967130907,227267.0616715767,2512005.722406812,14287.221350833333,2497718.5010559787,1119966.961866284,802375.7905654912,1799826.5934977785,837874.2475232657,908996.3821081325,0.5261565359402284,70.33011681227296,31.762289699080803,1.0,961952.3459745129,1202440.432468141,1592442.9144000001,1474484.18,0.08,0.5131060000000001,0.45153328000000004,0.3251039616,0.12,9.0,23.0,1095619.8539996257,12.0,0.0,5972900.170654279,1799826.5934977785,70.33011681227296,42.0,802375.7905654912,317591.17130079283,98.78100050934927,95.233,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.1375566666666663,90.0,0.95,2512005.722406812,2497718.5010559787,1119966.961866284
INI_0000016,PLT_BIZ,PLT_BIZ_L04,Base,capex_mayor,CAPEX Mayor,18.681336,16.92996075,6.287040000000001,24.5192535,19.848919500000004,7506331.417735326,3138022.87246101,1040389.5838914007,11684743.874087738,1402282.9934206998,538707.104984596,206506.09099298913,2147496.189398285,14203.243275333332,2133292.946122952,1113410.0688432483,797678.3414500455,2498829.545976484,1372109.7135601905,958302.297874049,0.9305693015710691,75.51183552496632,44.185026604383346,1.0,1126719.8324162937,1408399.7905203672,1474484.18,1474484.18,0.0,0.5966849999999999,0.5250828,0.37805961599999993,0.0,6.0,14.0,974233.8102378423,12.0,0.0,6138382.25757886,2498829.545976484,75.51183552496632,32.0,797678.3414500455,315731.72739320283,88.59655511665285,95.233,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.0162083333333334,90.0,1.0,2147496.189398285,2133292.946122952,1113410.0688432483
INI_0000016,PLT_BIZ,PLT_BIZ_L04,AltaDemanda,capex_mayor,CAPEX Mayor,21.157858666666662,19.174309416666663,6.287040000000001,27.769689499999995,22.48022483333333,9022771.022816457,3514585.6171563314,1040389.5838914007,13577746.223864188,1909025.14082446,673962.7596226671,233881.91760136798,2816869.818048495,14553.122332666668,2802316.6957158283,1368195.201519967,981025.6708412297,3082762.814219694,1772298.528607923,1154723.7747798818,1.1447415872437332,88.3728063509393,47.20400180762183,1.0,1310464.285611771,1638080.3570147138,1548208.389,1474484.18,0.05,0.5578194999999999,0.4908811599999999,0.35343443519999995,0.06,7.0,17.0,1267592.6131729106,12.0,0.0,7936876.711243557,3082762.814219694,88.3728063509393,32.0,981025.6708412297,387169.5306787373,92.04681931233755,95.233,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.2215041666666666,90.0,1.12,2816869.818048495,2802316.6957158283,1368195.201519967
INI_0000016,PLT_BIZ,PLT_BIZ_L04,ShockEnergia,capex_mayor,CAPEX Mayor,22.406946666666663,20.30629541666666,6.287040000000001,29.409117499999994,23.80738083333333,12487305.06972372,3075262.4150117896,1092409.0630859707,16654976.54782148,2798023.787076956,620879.7449605588,260073.9859067256,3678977.517944241,14239.639692833334,3664737.8782514078,1832285.4433846467,1315258.420122952,4749278.945847243,2980600.283286182,1552423.5111453817,1.962575605797357,120.64679501672823,63.026334602330955,1.0,1768678.6625610609,2210848.328201326,1518718.7053999999,1474484.18,0.03,0.5703552,0.5019125759999999,0.3613770547199999,0.04,7.0,16.0,1689138.143120221,12.0,0.0,11017847.852092689,4749278.945847243,120.64679501672823,27.0,1315258.420122952,517027.0232616947,90.88961817888975,95.233,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.6905333333333332,94.5,0.98,3678977.517944241,3664737.8782514078,1832285.4433846467
INI_0000017,PLT_ALA,PLT_ALA_L01,RestriccionOperativa,quick_wins_operativos,Quick Wins Operativos,5.38356375,5.9817375,1.5095100000000001,7.178085000000001,4.7853900000000005,8638153.671053978,3417912.8875459624,1087173.3770208005,13143239.93562074,465040.50970415625,175163.6434686701,52025.48606661569,692229.6392394421,9357.547168750001,682872.0920706921,547340.4510040018,391465.0115156313,2327327.6814189185,1656124.8223141725,507783.938912706,56.07976097011746,250.0,0.0,0.0,671202.859104746,839003.5738809325,29531.5956,27344.07,0.08,0.8042100000000001,0.8042100000000001,0.5790312000000001,0.12,1.0,5.0,136835.11275100044,0.0,0.0,2910929.724702379,2327327.6814189185,250.0,4.0,391465.0115156313,155875.4394883705,42.62444939174663,50.52574999999999,88,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,692229.6392394421,682872.0920706921,547340.4510040018
INI_0000017,PLT_ALA,PLT_ALA_L01,Base,quick_wins_operativos,Quick Wins Operativos,4.891772250000001,5.4353025000000015,1.5095100000000001,6.522363,4.348242000000001,7716682.607875048,3597803.039522066,1087173.3770208005,12401659.024417914,377482.538432608,169126.89028832648,47272.9293924368,593882.3581133713,9302.544955000001,584579.8131583713,537069.2245093016,384085.12905929715,2328759.4760179017,1657623.701847595,502207.0527914411,60.62095737202234,250.0,0.0,0.0,671135.7741703067,838919.7177128834,27344.07,27344.07,0.0,0.927485,0.92,0.6624,0.0,1.0,3.0,89511.53741821693,0.0,0.0,2537186.735077004,2328759.4760179017,250.0,3.0,384085.12905929715,152984.09545000445,40.21778814852507,50.52574999999999,88,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,593882.3581133713,584579.8131583713,537069.2245093016
INI_0000017,PLT_ALA,PLT_ALA_L01,AltaDemanda,quick_wins_operativos,Quick Wins Operativos,5.540258249999999,6.1558425,1.5095100000000001,7.387010999999999,4.9246739999999996,9275617.655530185,4029539.404264714,1087173.3770208005,14392330.4368157,513893.17239896755,211952.8450643531,53539.74463306533,779385.7620963859,9531.701465000002,769854.0606313859,667576.4361501203,477986.15761788667,2872833.3571202555,2048800.8944626055,621780.1234405544,71.35876067853994,250.0,0.0,0.0,824032.46265765,1030040.5783220625,28711.2735,27344.07,0.05,0.8687715,0.8687715,0.62551548,0.06,1.0,4.0,139078.42419794167,0.0,0.0,3317371.354682944,2872833.3571202555,250.0,3.0,477986.15761788667,189590.27853223367,41.445826025898576,50.52574999999999,88,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,779385.7620963859,769854.0606313859,667576.4361501203
INI_0000017,PLT_ALA,PLT_ALA_L01,ShockEnergia,quick_wins_operativos,Quick Wins Operativos,5.86733625,6.5192625,1.5095100000000001,7.823115,5.21541,12837238.923809616,3525846.9787316243,1141532.0458718403,17504617.94841308,753203.9728757915,195402.11870923155,59535.57647360455,1008141.6680586276,9326.383123750002,998815.2849348777,885825.9928322044,635183.3275645372,3821976.97596374,2732587.2967746877,825057.5744501008,97.02276857502945,250.0,0.0,0.0,1089389.6791890524,1361737.0989863155,28164.3921,27344.07,0.03,0.8879232,0.8879232,0.639304704,0.04,1.0,4.0,184547.0818400425,0.0,0.0,4313072.011775296,3821976.97596374,250.0,3.0,635183.3275645372,250642.66526766727,41.39973759427693,50.52574999999999,88,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,1008141.6680586276,998815.2849348777,885825.9928322044
INI_0000018,PLT_ALA,PLT_ALA_L01,RestriccionOperativa,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.99086875,3.5890425000000006,2.845864,21.534255,2.6319645000000005,8638153.671053978,3417912.8875459624,1087173.3770208005,13143239.93562074,258355.83872453123,408950.7949065355,28614.01733663863,695920.6509677053,20159.47022354167,675761.1807441636,480348.053793734,340205.94706889684,1774837.200169081,1210448.864523903,433460.07431252697,7.581983321391834,250.0,193.04306913063553,0.0,564388.3356451781,705485.4195564727,159648.0516,147822.27,0.08,0.7192020000000001,0.7192020000000001,0.5178254400000001,0.12,3.0,8.0,260188.52913827257,0.0,0.0,2561816.1607417245,1774837.200169081,250.0,11.0,340205.94706889684,140142.10672483715,64.20202036868181,53.480500000000006,67,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,695920.6509677053,675761.1807441636,480348.053793734
INI_0000018,PLT_ALA,PLT_ALA_L01,Base,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.7176512500000007,3.2611815,2.845864,19.567089000000003,2.3915331,7716682.607875048,3597803.039522066,1087173.3770208005,12401659.024417914,209712.5213514489,394143.478442153,26000.11116584024,629856.1109594422,20040.97597816667,609815.1349812755,503297.01877636946,356762.3802450993,1978752.6348551922,1359601.570240826,463229.6844948428,9.197542225815003,250.0,258.4814695365185,0.0,619151.064614366,773938.8307679575,147822.27,147822.27,0.0,0.830885,0.830885,0.5982371999999999,0.0,2.0,5.0,167765.67292545654,0.0,0.0,2428822.3638285953,1978752.6348551922,250.0,8.0,356762.3802450993,146534.63853127015,60.68424272319133,53.480500000000006,67,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,629856.1109594422,609815.1349812755,503297.01877636946
INI_0000018,PLT_ALA,PLT_ALA_L01,AltaDemanda,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.07792125,3.6935054999999997,2.845864,22.161032999999996,2.7085706999999997,9275617.655530185,4029539.404264714,1087173.3770208005,14392330.4368157,285496.2068883153,495096.3469322189,29446.85954818593,810039.4133687201,20534.660247833337,789504.7531208867,609649.6770720964,433198.06262251607,2396446.8185146903,1657916.8412093967,558907.8807687985,10.681532763631795,250.0,283.74827885603736,0.0,738529.9773052935,923162.4716316169,155213.3835,147822.27,0.05,0.7779675,0.7779675,0.5601366,0.06,2.0,6.0,228618.62890203611,0.0,0.0,3149221.82511861,2396446.8185146903,250.0,8.0,433198.06262251607,176451.61444958032,61.91228400202148,53.480500000000006,67,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,810039.4133687201,789504.7531208867,609649.6770720964
INI_0000018,PLT_ALA,PLT_ALA_L01,ShockEnergia,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.25963125,3.9115575,2.845864,23.469345,2.8684754999999997,12837238.923809616,3525846.9787316243,1141532.0458718403,17504617.94841308,418446.65159766196,456888.89751620824,32744.5670604825,908080.1161743526,20092.33183504167,887987.784339311,702001.3531213165,499815.12133353617,2785936.8835105887,1939695.8692843388,643573.0277988221,12.739622203688192,250.0,0.0,0.0,846241.0142262499,1057801.2677828125,152256.9381,147822.27,0.03,0.7951872,0.7951872,0.572534784,0.04,2.0,6.0,263250.5074204937,0.0,0.0,3564374.390330717,2785936.8835105887,250.0,8.0,499815.12133353617,202186.23178778036,61.86619424944496,53.480500000000006,67,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,908080.1161743526,887987.784339311,702001.3531213165
INI_0000019,PLT_ALA,PLT_ALA_L01,RestriccionOperativa,optimizacion_parametros,Optimización de Parámetros de Proceso,7.776258750000001,8.374432500000003,3.6702750000000006,13.1598225,7.178085000000001,8638153.671053978,3417912.8875459624,1087173.3770208005,13143239.93562074,671725.1806837813,313288.94746867154,78038.22909992354,1063052.3572523764,23692.297097708335,1039360.060154668,675934.3507807982,480038.8893748164,2393192.657085453,1619471.80099091,605186.5740012059,5.8566267858224155,244.44360326731785,151.45636690339867,1.0,773720.8560945431,967151.0701181788,276519.5496,256036.62,0.08,0.6581300000000001,0.6581300000000001,0.47385360000000004,0.12,3.0,10.0,422458.9692379989,0.0,0.0,3828601.364185449,2393192.657085453,244.44360326731785,13.0,480038.8893748164,195895.46140598186,64.54071699763013,49.754,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,1063052.3572523764,1039360.060154668,675934.3507807982
INI_0000019,PLT_ALA,PLT_ALA_L01,Base,optimizacion_parametros,Optimización de Parámetros de Proceso,7.065893250000002,7.609423500000003,3.6702750000000006,11.957665500000001,6.522363,7716682.607875048,3597803.039522066,1087173.3770208005,12401659.024417914,545252.5555137672,303512.5403085863,70909.3940886552,919674.4899110087,23553.037442833334,896121.4524681754,676765.2915070512,480676.15940108337,2576532.8463481213,1755810.9575981859,620437.3906514058,6.857655586916379,250.0,198.078840639082,1.0,820721.8887499354,1025902.3609374193,256036.62,256036.62,0.0,0.761485,0.761485,0.5482691999999999,0.0,2.0,6.0,253786.9843151442,0.0,0.0,3494637.795864952,2576532.8463481213,250.0,10.0,480676.15940108337,196089.13210596784,59.91182773345165,49.754,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,919674.4899110087,896121.4524681754,676765.2915070512
INI_0000019,PLT_ALA,PLT_ALA_L01,AltaDemanda,optimizacion_parametros,Optimización de Parámetros de Proceso,8.002595249999999,8.6181795,3.6702750000000006,13.5428535,7.387010999999999,9275617.655530185,4029539.404264714,1087173.3770208005,14392330.4368157,742290.1379096198,378724.06129219796,80309.616949598,1201323.816151416,24133.236935166668,1177190.5792162493,832088.0885361562,592346.1174041858,3180855.5326948147,2186926.588335029,759835.069914042,8.134723958571792,250.0,220.50132673183268,1.0,993928.9443597859,1242411.1804497323,268838.451,256036.62,0.05,0.7127315,0.7127315,0.51316668,0.06,2.0,7.0,346703.37022339844,0.0,0.0,4611591.054881638,3180855.5326948147,250.0,10.0,592346.1174041858,239741.9711319704,61.13986933858118,49.754,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,1201323.816151416,1177190.5792162493,832088.0885361562
INI_0000019,PLT_ALA,PLT_ALA_L01,ShockEnergia,optimizacion_parametros,Optimización de Parámetros de Proceso,8.47504125,9.126967500000001,3.6702750000000006,14.3423775,7.823115,12837238.923809616,3525846.9787316243,1141532.0458718403,17504617.94841308,1087961.294153921,348502.56743905536,89303.36471040682,1525767.2263033832,23613.393107208336,1502153.8331961748,1088004.4597435086,776751.4609453079,4246961.487988861,2956560.1324664312,993529.3584004696,11.211078831418464,250.0,285.1664840753893,1.0,1290401.35552243,1613001.6944030374,263717.7186,256036.62,0.03,0.7285632,0.7285632,0.5245655039999999,0.04,2.0,7.0,453335.1915597953,0.0,0.0,5963953.500774488,4246961.487988861,250.0,9.0,776751.4609453079,311252.99879820074,61.093779459286424,49.754,58,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,1525767.2263033832,1502153.8331961748,1088004.4597435086
INI_0000020,PLT_ALA,PLT_ALA_L01,RestriccionOperativa,capex_mayor,CAPEX Mayor,19.141560000000002,17.347038750000003,6.44676,25.123297500000003,20.337907500000004,8638153.671053978,3417912.8875459624,1087173.3770208005,13143239.93562074,1653477.367837,601263.9827408252,221108.3157831167,2475849.6663609417,10014.43738375,2465835.2289771917,1107914.0832551117,794894.0974762304,2317545.7288999287,1369439.0531897265,899213.930103221,1.3190299519597317,106.71317256563128,47.461098666510956,1.0,948106.6757102022,1185133.3446377527,1038216.7980000001,961311.85,0.08,0.5131060000000001,0.45153328000000004,0.3251039616,0.12,9.0,23.0,1083828.9944886963,12.0,0.0,6430554.999357855,2317545.7288999287,106.71317256563128,34.0,794894.0974762304,313019.98577888135,97.75581679333098,79.922,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.1375566666666663,90.0,0.95,2475849.6663609417,2465835.2289771917,1107914.0832551117
INI_0000020,PLT_ALA,PLT_ALA_L01,Base,capex_mayor,CAPEX Mayor,17.392968000000003,15.76237725,6.44676,22.828270500000002,18.480028500000003,7716682.607875048,3597803.039522066,1087173.3770208005,12401659.024417914,1342160.1366492729,581872.9910353818,200909.94991785643,2124943.0776025113,9955.574071,2114987.5035315114,1105815.4869571438,793399.5898692635,2984899.8609188497,1870012.8962247195,951765.707738477,1.9452718659659918,115.03192090653451,65.08739571401436,1.0,1114886.9646941302,1393608.7058676628,961311.85,961311.85,0.0,0.5966849999999999,0.5250828,0.37805961599999993,0.0,6.0,14.0,967588.5510875008,12.0,0.0,6586229.808915592,2984899.8609188497,115.03192090653451,25.0,793399.5898692635,312415.8970878803,87.5713714649065,79.922,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.0162083333333334,90.0,1.0,2124943.0776025113,2114987.5035315114,1105815.4869571438
INI_0000020,PLT_ALA,PLT_ALA_L01,AltaDemanda,capex_mayor,CAPEX Mayor,19.698695999999998,17.851943249999998,6.44676,25.854538499999997,20.9298645,9275617.655530185,4029539.404264714,1087173.3770208005,14392330.4368157,1827175.724085218,727071.164567805,227543.9146905277,2781790.803343551,10200.817133,2771589.9862105506,1355327.879289614,972979.844291282,3578041.350475077,2283896.525439984,1143864.0649368442,2.262678388951598,134.27364454794758,67.58806530077209,1.0,1294144.825035093,1617681.0312938662,1009377.4425,961311.85,0.05,0.5578194999999999,0.4908811599999999,0.35343443519999995,0.06,7.0,17.0,1255671.4175771424,12.0,0.0,8371706.045451271,3578041.350475077,134.27364454794758,26.0,972979.844291282,382348.03499833203,91.02163561927351,79.922,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.2215041666666666,90.0,1.12,2781790.803343551,2771589.9862105506,1355327.879289614
INI_0000020,PLT_ALA,PLT_ALA_L01,ShockEnergia,capex_mayor,CAPEX Mayor,20.86164,18.90586125,6.44676,27.380902499999998,22.165492500000003,12837238.923809616,3525846.9787316243,1141532.0458718403,17504617.94841308,2678058.5702250362,669451.4604987457,253026.20001281938,3600536.230736601,9981.08565475,3590555.145081851,1797173.3288955877,1291170.092821493,5157732.709133583,3426764.9133204944,1522674.3952226187,3.4608501148974202,181.50493772191723,86.61444382868213,1.0,1730967.7958130888,2163709.744766361,990151.2055,961311.85,0.03,0.5703552,0.5019125759999999,0.3613770547199999,0.04,7.0,16.0,1656769.16257562,12.0,0.0,11292646.377868779,5157732.709133583,181.50493772191723,23.0,1291170.092821493,506003.23607409466,89.86443450187144,79.922,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.6905333333333332,94.5,0.98,3600536.230736601,3590555.145081851,1797173.3288955877
INI_0000021,PLT_ALA,PLT_ALA_L02,RestriccionOperativa,quick_wins_operativos,Quick Wins Operativos,5.38356375,5.9817375,1.525185,7.178085000000001,4.7853900000000005,7470296.426865688,2738574.09307837,934126.6770342009,11142997.196978258,402168.17045428645,140485.7700790657,44701.604590126946,587355.545123479,0.0,587355.545123479,472357.2029437531,340097.18611950224,2006146.1899064754,1436631.828124662,438219.7600133405,51.61488378324096,250.0,0.0,0.0,569514.3617818134,711892.9522272667,27833.6736,25771.92,0.08,0.8042100000000001,0.8042100000000001,0.5790312000000001,0.12,1.0,5.0,118089.30073593825,0.0,0.0,2501331.4244545805,2006146.1899064754,250.0,4.0,340097.18611950224,132260.01682425087,37.482541163521795,48.34875,88,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,587355.545123479,587355.545123479,472357.2029437531
INI_0000021,PLT_ALA,PLT_ALA_L02,Base,quick_wins_operativos,Quick Wins Operativos,4.891772250000001,5.4353025000000015,1.525185,6.522363,4.348242000000001,6673405.997167442,2882709.5716614425,934126.6770342009,10490242.245863086,326447.8226992728,135656.10195678714,40618.088504005485,502722.0131600654,0.0,502722.0131600654,462504.25210726017,333003.0615172273,2003217.7496908954,1435100.642177445,432482.23274479224,55.684661529969254,250.0,0.0,0.0,568117.1075134503,710146.3843918128,25771.92,25771.92,0.0,0.927485,0.92,0.6624,0.0,1.0,3.0,77084.04201787675,0.0,0.0,2179651.6340118432,2003217.7496908954,250.0,3.0,333003.0615172273,129501.19059003284,35.075880316319136,48.34875,88,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,502722.0131600654,502722.0131600654,462504.25210726017
INI_0000021,PLT_ALA,PLT_ALA_L02,AltaDemanda,quick_wins_operativos,Quick Wins Operativos,5.540258249999999,6.1558425,1.525185,7.387010999999999,4.9246739999999996,8021576.840114824,3228634.7202608157,934126.6770342009,12184338.23740984,444416.07266455074,169987.3913715746,46002.69359096726,660406.1576270926,0.0,660406.1576270926,573742.0481709257,413094.27468306647,2466643.6788812308,1768406.5043144852,534382.8544818999,65.35006591576027,250.0,0.0,0.0,698237.1745667455,872796.468208432,27060.516,25771.92,0.05,0.8687715,0.8687715,0.62551548,0.06,1.0,4.0,119529.59336894279,0.0,0.0,2843319.3190673683,2466643.6788812308,250.0,3.0,413094.27468306647,160647.77348785923,36.30391793910931,48.34875,88,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,660406.1576270926,660406.1576270926,573742.0481709257
INI_0000021,PLT_ALA,PLT_ALA_L02,ShockEnergia,quick_wins_operativos,Quick Wins Operativos,5.86733625,6.5192625,1.525185,7.823115,5.21541,11101675.625973806,2825055.3802282135,980833.010885911,14907564.01708793,651372.6383601755,156706.01687008026,51154.46293304489,859233.1181633007,0.0,859233.1181633007,762933.0198255361,549311.7742743859,3289456.0382630564,2360975.7258214,710595.1641728147,88.94212936191981,250.0,0.0,0.0,928480.3124416564,1160600.3905520705,26545.0776,25771.92,0.03,0.8879232,0.8879232,0.639304704,0.04,1.0,4.0,158944.37913031993,0.0,0.0,3708013.4020782597,3289456.0382630564,250.0,3.0,549311.7742743859,213621.24555115018,36.25782960635508,48.34875,88,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,859233.1181633007,859233.1181633007,762933.0198255361
INI_0000022,PLT_ALA,PLT_ALA_L02,RestriccionOperativa,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.99086875,3.5890425000000006,2.930004,21.534255,2.6319645000000005,7470296.426865688,2738574.09307837,934126.6770342009,11142997.196978258,223426.76136349246,328405.7570817338,24585.88252456982,576418.4009697961,14450.297183333336,561968.1037864628,367647.0852883271,260659.81819626215,1350676.673342716,919811.410785512,331760.1302873042,7.0791334135119675,250.0,183.24828795563008,0.0,430865.262557204,538581.578196505,129932.7696,120308.12,0.08,0.6628820000000001,0.6628820000000001,0.47727504000000004,0.12,3.0,8.0,199142.17119784385,0.0,0.0,2133257.432074821,1350676.673342716,250.0,12.0,260659.81819626215,106987.26709206498,63.70843129015334,55.30925,67,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,576418.4009697961,561968.1037864628,367647.0852883271
INI_0000022,PLT_ALA,PLT_ALA_L02,Base,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.7176512500000007,3.2611815,2.930004,19.567089000000003,2.3915331,6673405.997167442,2882709.5716614425,934126.6770342009,10490242.245863086,181359.901499596,316580.3268918171,22339.948677203014,520280.17706861615,14365.360573333333,505914.8164952828,384629.7030179323,272911.0852123779,1504863.187567943,1032819.841060533,354009.4404086049,8.584789131943321,250.0,243.92825448529035,0.0,472043.34650741005,590054.1831342626,120308.12,120308.12,0.0,0.7668849999999999,0.7668849999999999,0.5521571999999999,0.0,2.0,5.0,128209.90100597744,0.0,0.0,2017327.7344085248,1504863.187567943,250.0,8.0,272911.0852123779,111718.61780555442,60.190653919312076,55.30925,67,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,520280.17706861615,505914.8164952828,384629.7030179323
INI_0000022,PLT_ALA,PLT_ALA_L02,AltaDemanda,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.07792125,3.6935054999999997,2.930004,22.161032999999996,2.7085706999999997,8021576.840114824,3228634.7202608157,934126.6770342009,12184338.23740984,246897.81814697268,397561.10744433774,25301.48147503199,669760.4070663424,14719.233186666668,655041.1738796758,466039.8102086069,331427.2780579303,1824264.2967885146,1260849.841078594,427250.817106202,9.981116590100518,250.0,268.02206770692464,0.0,563414.4557099205,704268.0696374006,126323.526,120308.12,0.05,0.7178074999999999,0.7178074999999999,0.5168214,0.06,2.0,6.0,174764.92882822757,0.0,0.0,2615320.6623427584,1824264.2967885146,250.0,8.0,331427.2780579303,134612.5321506766,61.418695021582046,55.30925,67,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,669760.4070663424,655041.1738796758,466039.8102086069
INI_0000022,PLT_ALA,PLT_ALA_L02,ShockEnergia,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.25963125,3.9115575,2.930004,23.469345,2.8684754999999997,11101675.625973806,2825055.3802282135,980833.010885911,14907564.01708793,361873.6879778753,366839.0454674968,28134.954613174687,756847.6880585467,14402.172423333335,742445.5156352135,540932.6995160988,385438.9353730577,2140131.143655045,1489319.2683322022,495910.2909347303,12.018648759665851,250.0,0.0,0.0,650811.8753228427,813514.8441535535,123917.3636,120308.12,0.03,0.7337471999999999,0.7337471999999999,0.5282979839999999,0.04,2.0,6.0,202849.7623185371,0.0,0.0,2983553.6081046434,2140131.143655045,250.0,8.0,385438.9353730577,155493.7641430411,61.37260533757261,55.30925,67,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,756847.6880585467,742445.5156352135,540932.6995160988
