periodo,planta_id,linea_id,causa_parada,n_eventos,horas_parada,impacto_produccion_proxy,impacto_energia_proxy,emisiones_asociadas_kg,loss_root_cause_score,ranking_causa
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,AnomaliaInstrumentacion,1,1.307,13.84,503.791,456679.4290199998,184.19729999999998,9
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,NoConformidadLote,1,2.349,21.8,407.973,456679.4290199998,180.27190000000002,10
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,1,3.99,35.352,183.497,432345.0233300004,152.5251,11
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,1.101,11.735,195.248,456679.4290199998,86.4619,12
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,2,5.445,49.099000000000004,816.2280000000001,401851.47121000005,378.31790000000007,1
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,2,6.728999999999999,59.986999999999995,577.352,401851.47121000005,337.77909999999997,2
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L04,ErrorInspeccion,2,3.709,33.95,753.003,432296.33921999985,317.0559,3
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L02,MantenimientoPreventivoProgramado,1,6.125,54.255,513.592,434427.63106000074,303.7051,4
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L01,MantenimientoPreventivoProgramado,1,1.2,9.982,734.832,475612.6270199997,249.44060000000002,5
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,2,3.6980000000000004,26.759999999999998,460.968,401851.47121000005,225.6304,6
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,4.023,43.428,383.334,475612.6270199997,217.17419999999998,7
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L01,InspeccionSeguridadReglamentaria,1,4.686,46.269,313.077,475612.6270199997,210.7776,8
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,3.082,31.896,357.371,475612.6270199997,184.79930000000002,9
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,1,2.812,24.991,371.826,434427.63106000074,180.28330000000003,10
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,2,1.792,15.306999999999999,332.979,434427.63106000074,143.3872,11
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,2,0.728,5.614,318.781,434427.63106000074,113.0013,12
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,1.092,8.138,246.388,432296.33921999985,99.8254,13
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L03,MantenimientoPreventivoProgramado,1,1.575,13.542,97.958,401851.47121000005,67.6584,14
2025-07-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,0.574,5.766,87.473,475612.6270199997,40.6049,15
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,MantenimientoPreventivoProgramado,2,11.81,69.686,2167.502,394673.4543500001,921.2936,1
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,AnomaliaInstrumentacion,4,8.062,88.79599999999999,1866.346,448951.3318000003,765.5418,2
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,3,8.578,69.942,1411.949,413588.5503500004,630.1157000000001,3
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,InestabilidadTorque,2,6.073,49.599000000000004,632.5889999999999,446536.25157999987,336.0362,4
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,FalloVision,1,2.491,20.727,761.698,413588.5503500004,288.6929,5
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CaidaGasIndustrial,2,4.83,26.747,592.9970000000001,394673.4543500001,287.87260000000003,6
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,InspeccionSeguridadReglamentaria,1,6.018,44.454,395.882,413588.5503500004,261.3516,7
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,NoConformidadLote,1,2.835,29.826,278.376,448951.3318000003,155.12579999999997,8
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,CambioFormatoPlanificado,1,2.041,22.94,208.985,448951.3318000003,114.9855,9
2025-09-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,DesalineacionRodillos,1,0.655,4.884,78.414,446536.25157999987,39.0662,10
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L03,CambioFormatoPlanificado,1,11.582,92.404,4123.115,411844.21073999983,1514.7765,1
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L02,CurvaTermicaFueraBanda,2,6.589,47.381,2345.272,415242.6372800003,859.0521,2
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,InestabilidadTorque,1,4.286,37.174,2308.039,482628.2314100009,796.7187,3
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,2,7.808999999999999,64.89099999999999,1938.589,411844.21073999983,770.2022,4
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L03,MantenimientoPreventivoProgramado,2,9.416,75.80499999999999,773.645,411844.21073999983,458.31600000000003,5
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,1,1.942,20.797,1215.364,482628.2314100009,413.84770000000003,6
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,3,4.061999999999999,39.896,1026.705,482628.2314100009,409.19949999999994,7
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,AtascoMaterial,1,2.371,23.549,801.911,482628.2314100009,299.76779999999997,8
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,InspeccionSeguridadReglamentaria,1,2.955,22.446,335.713,482628.2314100009,171.0369,9
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L04,InspeccionSeguridadReglamentaria,1,2.709,21.385,342.043,437738.70477999985,167.4854,10
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L01,ParadaPlanificadaUtilidades,1,2.723,26.866,293.595,482628.2314100009,155.9715,11
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L03,InspeccionSeguridadReglamentaria,1,3.108,29.232,237.862,411844.21073999983,148.1346,12
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,1.438,9.597,166.495,415242.6372800003,83.507,13
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,1,2.451,22.293,72.746,415242.6372800003,81.99029999999999,14
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,0.784,6.179,83.426,411844.21073999983,43.7973,15
2024-10-01 00:00:00,PLT_ALA,PLT_ALA_L02,CaidaGasIndustrial,1,0.444,4.001,60.487,415242.6372800003,29.026600000000002,16
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L01,CambioFormatoPlanificado,1,6.483,55.066,4135.715,521690.1884100004,1397.9075,1
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L02,CurvaTermicaFueraBanda,2,9.819,75.94800000000001,1410.458,447100.38369000034,657.4914,2
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L04,ParadaPlanificadaUtilidades,1,9.647,98.738,1362.507,469794.3028000008,651.0611,3
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,3,9.039,76.968,1165.087,448296.4795899999,568.7900999999999,4
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,1,4.054,33.107,1280.375,521690.1884100004,481.746,5
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L01,InestabilidadTorque,2,4.779999999999999,50.943,961.7139999999999,521690.1884100004,409.5857,6
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,5.002,56.339,702.681,469794.3028000008,339.0138,7
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L03,MantenimientoPreventivoProgramado,1,5.156,49.756,372.881,448296.4795899999,239.8623,8
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,1,2.763,21.473,571.622,447100.38369000034,237.48309999999998,9
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L02,ParadaPlanificadaUtilidades,1,3.452,30.608,174.319,447100.38369000034,136.6397,10
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L02,MantenimientoPreventivoProgramado,1,3.003,20.155,168.422,447100.38369000034,120.66409999999999,11
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,1.834,15.309,165.87,447100.38369000034,94.0955,12
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,0.75,5.68,244.577,448296.4795899999,91.2131,13
2025-03-01 00:00:00,PLT_ALA,PLT_ALA_L03,BloqueoManipulador,1,1.717,15.511,129.068,448296.4795899999,80.8159,14
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,3.99,29.783,1815.087,427809.09445,639.2176,1
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,1,7.47,60.492,859.509,456011.56534999964,437.4987,2
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,3.601,31.109,977.92,459304.92755999987,380.95050000000003,3
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L02,MantenimientoPreventivoProgramado,1,7.964,66.124,481.907,456011.56534999964,336.9141,4
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L03,MantenimientoPreventivoProgramado,1,7.761,52.533,394.413,427809.09445,299.81039999999996,5
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,2,5.253,51.635,263.053,501329.1035000002,209.7934,6
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L04,CambioFormatoPlanificado,1,2.718,21.005,408.247,459304.92755999987,187.33659999999998,7
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,1,3.967,30.982,223.211,456011.56534999964,161.79430000000002,8
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L04,NoConformidadLote,1,1.262,11.288,336.108,459304.92755999987,131.7164,9
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,2,3.049,33.014,146.58100000000002,501329.1035000002,121.46130000000001,10
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,0.548,4.103,112.28,459304.92755999987,46.695499999999996,11
2025-04-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,0.35,3.459,72.182,501329.1035000002,30.3841,12
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,CambioFormatoPlanificado,3,20.698,186.406,6490.834,467890.8463299996,2454.4132,1
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,3,8.441,80.746,5570.532,467890.8463299996,1880.3526,2
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,MantenimientoPreventivoProgramado,2,8.616,71.144,3694.956,467890.8463299996,1316.3787999999997,3
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L04,CambioFormatoPlanificado,2,6.359,61.792,3778.31,430817.0584099996,1291.569,4
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,ParadaPlanificadaUtilidades,1,3.695,40.067,1281.814,467890.8463299996,478.4777,5
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L02,InspeccionSeguridadReglamentaria,2,7.773,52.547,939.066,407699.79456,463.4533,6
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,InspeccionSeguridadReglamentaria,1,2.025,18.362,1301.632,467890.8463299996,440.1706,7
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,3,5.718,54.724000000000004,749.529,467890.8463299996,366.5807,8
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,4.484,30.967,686.774,407699.79456,311.1957,9
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L03,BloqueoManipulador,2,3.205,26.026,558.783,411772.6785399998,244.7479,10
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,2.828,28.18,495.523,430817.0584099996,219.3069,11
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L04,FalloTransportador,2,2.867,26.839,403.476,430817.0584099996,191.8023,12
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,1,0.866,6.419,417.425,411772.6785399998,145.75699999999998,13
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L03,ParadaPlanificadaUtilidades,1,2.662,21.038,225.268,411772.6785399998,131.3394,14
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L01,InestabilidadTorque,1,1.794,15.984,271.66,467890.8463299996,125.37,15
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L02,MantenimientoPreventivoProgramado,1,1.986,17.105,241.069,407699.79456,120.59319999999998,16
2025-07-01 00:00:00,PLT_ALA,PLT_ALA_L02,CaidaGasIndustrial,2,1.917,13.197,144.149,407699.79456,88.1832,17
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,BloqueoManipulador,1,9.5,73.041,1343.342,426262.12196000066,629.5231,1
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,CaidaGasIndustrial,2,9.828,83.223,1231.42,428432.1888899992,607.5975,2
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,AnomaliaInstrumentacion,1,3.754,33.087,1655.347,447504.0063400007,588.2276,3
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,DefectoSuperficial,2,13.136,113.34,609.037,426262.12196000066,502.10110000000003,4
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,MantenimientoPreventivoProgramado,1,6.907,72.853,1026.512,447504.0063400007,482.52009999999996,5
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,CambioFormatoPlanificado,1,8.537,94.957,860.766,447504.0063400007,476.4483,6
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,CambioFormatoPlanificado,1,2.194,17.737,1149.398,502195.52016000013,397.56789999999995,7
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,InspeccionSeguridadReglamentaria,1,3.239,21.078,946.145,428432.1888899992,359.1625,8
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,CurvaTermicaFueraBanda,1,4.177,32.993,393.153,428432.1888899992,217.98239999999998,9
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,1,2.713,25.123,495.881,502195.52016000013,215.5858,10
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,2.553,21.273,316.342,426262.12196000066,156.5991,11
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,MantenimientoPreventivoProgramado,1,3.601,33.862,167.378,426262.12196000066,139.1644,12
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,InspeccionSeguridadReglamentaria,1,3.969,29.198,132.498,426262.12196000066,133.72840000000002,13
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,InspeccionSeguridadReglamentaria,1,1.876,16.576,184.519,502195.52016000013,101.16369999999999,14
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,1,1.772,11.505,170.924,428432.1888899992,92.4697,15
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,1.645,11.255,148.629,428432.1888899992,83.11619999999999,16
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,ParadaPlanificadaUtilidades,1,1.2,9.341,116.167,426262.12196000066,63.520599999999995,17
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,1,0.35,3.263,147.663,502195.52016000013,52.930400000000006,18
2024-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,0.904,10.001,99.163,447504.0063400007,52.82940000000001,19
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,3.015,29.962,1905.503,468361.18316999933,646.9319,1
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,2,4.6,44.673,856.711,448415.0913999994,371.3498,2
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L01,ParadaPlanificadaUtilidades,1,2.61,29.384,856.456,522998.73184000014,323.8288,3
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L02,InspeccionSeguridadReglamentaria,1,4.616,36.083,508.071,446484.65404999955,262.7828,4
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L02,CambioFormatoPlanificado,1,4.379,37.941,269.465,446484.65404999955,187.39,5
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,1,1.446,13.843,345.565,522998.73184000014,139.511,6
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L02,CaidaGasIndustrial,1,2.221,18.247,84.976,446484.65404999955,79.0363,7
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L03,BloqueoManipulador,1,0.35,2.945,70.597,448415.0913999994,29.6516,8
2024-05-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,1,0.35,2.685,46.49,522998.73184000014,22.2895,9
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CambioFormatoPlanificado,1,8.642,48.348,3858.934,437531.70337,1354.6942,1
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,InspeccionSeguridadReglamentaria,1,3.57,32.095,1629.54,501124.6674099984,576.3095,2
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,1,8.495,76.495,1104.346,461858.6719099994,539.4513,3
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,InspeccionSeguridadReglamentaria,1,5.205,28.087,773.859,437531.70337,350.3012,4
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CurvaTermicaFueraBanda,1,5.778,31.12,607.789,437531.70337,313.45669999999996,5
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,NoConformidadLote,1,1.475,18.024,903.98,501124.6674099984,309.706,6
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CaidaGasIndustrial,2,4.035,20.695,410.736,437531.70337,214.2683,7
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,VariacionEspesor,2,0.953,7.676,439.967,461858.6719099994,154.88809999999998,8
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,CambioFormatoPlanificado,1,1.643,13.542,320.394,496118.6832699998,135.7492,9
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,InestabilidadTorque,1,1.854,16.028,157.58,496118.6832699998,92.368,10
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,FalloVision,2,1.285,8.783999999999999,205.362,461858.6719099994,91.7006,11
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,DesalineacionRodillos,1,1.657,13.854,161.09,496118.6832699998,88.394,12
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,MantenimientoPreventivoProgramado,1,1.2,8.817,103.088,496118.6832699998,59.3349,13
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,FalloTransportador,1,0.871,9.461,87.613,501124.6674099984,48.4344,14
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,AtascoMaterial,1,0.739,7.359,43.664,496118.6832699998,31.5587,15
2025-05-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,AnomaliaInstrumentacion,1,0.35,4.108,36.619,501124.6674099984,20.0397,16
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L01,MantenimientoPreventivoProgramado,1,3.023,28.228,1891.198,481779.40847999963,641.9334000000001,1
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L04,ParadaPlanificadaUtilidades,1,9.043,94.284,1223.188,431714.42191000015,594.9584,2
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L04,FalloTransportador,2,5.002,49.504999999999995,964.294,431714.42191000015,414.0807,3
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,2,3.324,28.132,664.817,481779.40847999963,279.9911,4
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,4.843,33.691,386.001,412359.01848000067,229.50580000000002,5
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L03,CambioFormatoPlanificado,1,5.288,39.667,301.077,412359.01848000067,215.91660000000002,6
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L01,InestabilidadTorque,2,1.775,14.632,401.44,481779.40847999963,163.248,7
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L01,AtascoMaterial,1,2.311,23.845,320.079,481779.40847999963,154.1662,8
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L03,BloqueoManipulador,1,0.828,7.396,342.739,412359.01848000067,123.07969999999999,9
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L03,DefectoSuperficial,1,1.327,10.544,205.112,412359.01848000067,93.3456,10
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L04,NoConformidadLote,1,1.598,17.151,156.791,431714.42191000015,87.5728,11
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L04,AnomaliaInstrumentacion,1,1.22,10.123,170.884,431714.42191000015,80.7267,12
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,1.32,10.998,139.622,413605.1750499994,73.7856,13
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,1,1.501,12.145,96.83,413605.1750499994,65.14150000000001,14
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L02,CaidaGasIndustrial,1,0.474,3.606,111.094,413605.1750499994,44.6112,15
2025-11-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,1,0.665,5.753,48.433,412359.01848000067,30.7064,16
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L04,InspeccionSeguridadReglamentaria,2,10.19,78.017,1630.73,445802.3528499992,732.0274999999999,1
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,3,6.09,46.743,697.1859999999999,447430.7121399996,354.3273,2
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,4.829,50.057,658.39,484771.7452699997,319.1255,3
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L04,NoConformidadLote,1,3.713,33.194,580.867,445802.3528499992,265.1171,4
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L03,ParadaPlanificadaUtilidades,1,3.747,29.184,463.173,418080.4299600003,228.4839,5
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,1,1.713,13.184,592.402,418080.4299600003,218.57260000000002,6
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L02,MantenimientoPreventivoProgramado,1,5.158,40.604,246.866,447430.7121399996,197.52179999999998,7
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L01,MantenimientoPreventivoProgramado,1,2.618,29.971,265.906,484771.7452699997,147.1173,8
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L03,VariacionEspesor,1,1.783,14.667,310.971,418080.4299600003,136.2848,9
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,1,1.459,11.163,279.548,418080.4299600003,118.6259,10
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,2.191,17.191,208.159,445802.3528499992,114.8632,11
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,1,0.987,8.532,286.239,447430.7121399996,109.8777,12
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,1,1.653,14.165,116.041,484771.7452699997,74.9548,13
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,0.844,7.201,177.818,484771.7452699997,73.8259,14
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,0.685,5.439,65.266,445802.3528499992,35.999300000000005,15
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,0.577,4.21,67.163,418080.4299600003,33.7939,16
2024-06-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,1,0.383,4.296,64.285,484771.7452699997,29.0935,17
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,2,7.005,50.42,1619.803,433623.3064899995,651.2509,1
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,5.39,61.04,1336.874,469896.7126600002,539.3822,2
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L04,ParadaPlanificadaUtilidades,1,3.492,29.428,455.485,433027.55485999986,221.1995,3
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,3.102,26.008,351.379,469896.7126600002,180.45770000000002,4
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,1,3.153,29.247,316.117,469896.7126600002,172.5186,5
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,2,2.66,19.872999999999998,287.947,405288.2051300003,149.5206,6
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,2.067,21.097,192.687,433027.55485999986,109.69460000000001,7
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,1,2.423,22.032,137.425,405288.2051300003,100.70349999999999,8
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L04,ErrorInspeccion,1,1.071,8.631,195.672,433027.55485999986,84.4371,9
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,1,0.35,4.03,50.513,469896.7126600002,24.168899999999997,10
2024-11-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,0.446,4.233,34.582,405288.2051300003,21.411099999999998,11
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L03,CambioFormatoPlanificado,2,11.18,82.13,2860.392,468363.77604999964,1122.7826,1
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,2,8.592,99.73,2009.126,538192.0879199994,824.4428,2
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,3,6.81,57.093999999999994,1554.849,498792.25612999994,631.2017,3
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,5.455,61.807,1246.487,538192.0879199994,513.9496,4
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L04,CambioFormatoPlanificado,1,5.711,52.57,1060.529,501899.8333999994,458.66370000000006,5
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L01,MantenimientoPreventivoProgramado,1,3.299,29.85,817.572,538192.0879199994,326.1766,6
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,4.9,50.287,342.364,501899.8333999994,225.85270000000003,7
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L01,InspeccionSeguridadReglamentaria,1,2.966,30.47,260.946,538192.0879199994,152.8388,8
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,3.25,31.693,154.765,501899.8333999994,127.276,9
2024-12-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,1,0.714,4.966,330.552,498792.25612999994,115.9286,10
