fecha,planta_id,linea_id,familia_proceso,production_volume,planned_vs_actual_utilization,sec,sec_vs_target,sec_vs_benchmark,cost_energy_per_unit,emissions_per_unit,oee_synthetic,availability_rate,performance_loss_proxy,quality_loss_proxy,stop_density,process_deviation_density,loss_value_proxy,thermal_loss_proxy,process_loss_proxy,line_criticality_weight,trend_sec_7d,trend_oee_7d,sec_benchmark_gap,sec_gap_persistencia_14d,process_deviation_risk_score,process_deviation_risk_scaling_method,process_deviation_risk_scale_version,process_deviation_risk_comparability_tag,loss_stop_proxy,loss_process_proxy,loss_thermal_proxy
2024-07-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,157.9536,1.0788560606060604,432.2358122341075,-354.29418776589256,-300.0081877658925,3.2341048723666805,84.88357403693236,0.9127116979400002,1.0,0.0506066666666668,0.0386333333333333,0.0,0.0063309731465443,11399.753781904,0.0,6218.637094545428,0.8,2.365296767759641,-0.0008440473066111,-300.0081877658925,-243.80690206365315,28.838197815054528,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6218.637094545428,0.0
2024-07-04,PLT_ALA,PLT_ALA_L02,TratamientoTermico,157.28449999999998,1.1120568181818185,436.64022493533633,-349.88977506466375,-295.6037750646637,3.220659304030435,85.53511369524652,0.9442935259633334,1.0,0.0213899999999997,0.0351056666666668,0.0,0.0,11069.638848174,0.0,4645.646071257917,0.8,0.5450834297479172,0.0015873733394283,-295.6037750646637,-249.64918183080613,16.302184523809597,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4645.646071257917,0.0
2024-07-05,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.4618,1.1176628787878788,426.1789220308615,-360.3510779691386,-306.06507796913854,3.0183421092846303,83.33226698146127,0.9485703708499998,1.0,0.0164566666666666,0.0355473333333332,0.0,0.0,10961.284273487,0.0,4642.533206789115,0.8,-0.9933084007682964,-0.0007562625516666,-306.06507796913854,-254.05535618721757,16.437273809523724,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4642.533206789115,0.0
2024-07-06,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.9058,1.105022727272727,438.3478284648429,-348.18217153515724,-293.8961715351572,2.5950986216573444,85.7922484855746,0.9362750340266668,1.0,0.02758,0.0372176666666668,0.0,0.0,9450.737792267,0.0,4140.884079563346,0.8,-1.8945841559715613,0.0010943840066666,-293.8961715351572,-261.14974516019333,17.79904166666675,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4140.884079563346,0.0
2024-07-07,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.95809999999997,1.130253787878788,444.02294510677774,-342.50705489322235,-288.2210548932223,2.986722551353316,86.9830838895722,0.9573914352333334,1.0,0.0053766666666666,0.037538,0.0,0.0,10005.297544218,0.0,4411.910991854515,0.8,-4.637869561579216,0.005127460042619,-288.2210548932223,-263.4268288637291,17.364869047619045,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4411.910991854515,0.0
2024-07-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.6507,1.122064393939394,454.05471038215506,-332.4752896178448,-278.18928961784496,3.134037255927149,89.14432561142151,0.95412551032,1.0,0.0125833333333332,0.0337959999999998,0.0,0.0,10931.559313272002,0.0,4462.4264850673135,0.8,-2.0441751982610787,0.0042694400960714,-278.18928961784496,-266.4514005210854,15.232023809523678,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4462.4264850673135,0.0
2024-07-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.507,1.0841969696969698,448.1352087014654,-338.39479129853447,-284.10879129853464,3.118072755953115,87.517338688138,0.91633749389,1.0,0.0459066666666666,0.0395966666666666,0.0,0.0130287218172461,10853.006685454,0.0,7102.225597377443,0.8,3.584685120415276,0.0014058007480952,-284.10879129853464,-271.1275628151347,39.35261844015482,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7102.225597377443,0.0
2024-07-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.7914,1.1579469696969695,435.9548551920102,-350.5751448079899,-296.2891448079898,2.9726395527671214,85.52784043841201,0.97418726915,1.0,0.0,0.0440643333333331,0.0,0.0130046283472287,10889.90545406,0.0,7548.145670170998,0.8,2.055833786733653,0.0015380697119048,-296.2891448079898,-276.6271252543046,40.79715085417624,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7548.145670170998,0.0
2024-07-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.2838,1.1300265151515152,440.2451406212192,-346.2848593787809,-291.9988593787808,2.847477461799152,86.16553973910416,0.95588035739,1.0,0.0055766666666666,0.0388956666666667,0.0,0.0,10844.839259802,0.0,4910.945379627574,0.8,1.4830347435748337,0.0020250174472619,-291.9988593787808,-279.7241670555738,18.219125000000016,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4910.945379627574,0.0
2024-07-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,157.91450000000003,1.1146704545454549,437.1905484733422,-349.3394515266579,-295.05345152665785,2.9414199646057937,85.781476495192,0.9468258602133336,1.0,0.0190899999999999,0.0348156666666668,0.0,0.0,10811.666803516,0.0,4509.9471563905,0.8,-1.040260861991588,0.0017390029179762,-295.05345152665785,-283.70361561775644,16.05522023809532,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4509.9471563905,0.0
2024-07-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.6207,1.0906515151515153,433.0804326295258,-353.4495673704743,-299.16356737047425,2.8311849537253218,84.5874809249335,0.92140246987,1.0,0.0402266666666665,0.0401016666666667,0.0,0.0,9663.121711708,0.0,4477.789943687659,0.8,-2.6587831903438444,-0.0029651190286904,-299.16356737047425,-287.2533157490292,19.962875000000015,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4477.789943687659,0.0
2024-07-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.0811,1.1216704545454546,444.8491522668076,-341.68084773319225,-287.3948477331924,2.860087505871043,87.11904834580511,0.94467010853,1.0,0.0129299999999999,0.0428243333333333,0.0,0.0202591687933166,9546.69674072,0.0,7552.396073911138,0.8,-2.017519043163906,-0.0016284879409523,-287.3948477331924,-288.7455175822884,51.27339009473678,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7552.396073911138,0.0
2024-07-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.1026,1.1117121212121213,433.3310435389763,-353.1989564610238,-298.9129564610237,3.2552475328790624,84.93469519405828,0.9411079657233334,1.0,0.0216933333333332,0.03799,0.0,0.0064060432049177,10957.083096603,0.0,5927.816448968089,0.8,-1.2067360474844964,-0.0006857426164285,-298.9129564610237,-290.3991576260737,27.722624331186076,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5927.816448968089,0.0
2024-07-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.8612,1.1193030303030305,451.25689194124334,-335.2731080587565,-280.9871080587567,3.3491359331614223,88.5531018955615,0.9422866858533332,1.0,0.0150133333333331,0.0433193333333333,0.0,0.0338154972365975,10777.857937212,0.0,10147.829269943995,0.8,1.4191614241671182,-0.0045500816038095,-280.9871080587567,-292.56373453438067,66.25353571428569,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,10147.829269943995,0.0
2024-07-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.7638,1.114909090909091,448.47161206704527,-338.0583879329548,-283.77238793295476,2.987696295547145,87.91326068573134,0.94861782306,1.0,0.0188799999999998,0.0331616666666666,0.0,0.0,10275.985281949,0.0,4137.775331895457,0.8,1.895096863668972,-0.0003985877091666,-283.77238793295476,-291.4040345463137,15.01547023809519,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4137.775331895457,0.0
2024-07-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.0491,1.1784090909090907,439.87386125070026,-346.6561387492996,-292.37013874929977,3.1714687243257664,86.484685883375,1.000132168733333,1.0,0.0,0.0355316666666666,0.0,0.0,10615.882508356,0.0,4494.786770459819,0.8,1.6157156029124695,0.0075702217594047,-292.37013874929977,-291.1730605237877,15.957291666666624,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4494.786770459819,0.0
2024-07-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.69339999999997,1.1019128787878787,433.0736278067712,-353.4563721932289,-299.17037219322884,2.9640860721254665,84.71289311631912,0.9308824174433332,1.0,0.0303166666666667,0.0396183333333333,0.0,0.0193931997098777,10773.29041316,0.0,8080.597102701397,0.8,0.1846275724139576,0.0052454935879762,-299.17037219322884,-290.68058153979416,48.46744837434034,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,8080.597102701397,0.0
2024-07-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.0652,1.1019507575757577,434.29937922979593,-352.2306207702039,-297.9446207702041,2.369522922384775,85.58185575336587,0.9368765973533334,1.0,0.0302833333333333,0.0338766666666665,0.0,0.0,9010.450343544002,0.0,3684.560863190624,0.8,-1.5552564737852692,0.0005004947424999,-297.9446207702041,-290.9697564851546,15.788154761904655,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,3684.560863190624,0.0
2024-07-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.835,1.1374356060606063,420.8419142950922,-365.6880857049079,-311.40208570490785,2.6200753350567445,82.14870124653298,0.96351679023,1.0,0.0,0.0373890000000001,0.0,0.0,9577.639302234,0.0,4210.845035374571,0.8,-3.09929990767217,0.0013811032465475,-311.40208570490785,-292.62554440027503,17.118125000000063,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4210.845035374571,0.0
2024-07-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.06189999999998,1.0972272727272727,440.2674849034911,-346.2625150965087,-291.9765150965089,3.0684990690509735,85.85377474898078,0.92591996856,1.0,0.0344399999999999,0.0410493333333336,0.0,0.0,10794.217265662,0.0,5091.434390229587,0.8,-3.3500749527880807,-0.0029484924614285,-291.9765150965089,-293.61034622017957,20.389833333333495,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5091.434390229587,0.0
2024-07-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.3657,1.092181818181818,451.3592514430614,-335.1707485569387,-280.88474855693863,3.142107897344856,88.55732141197035,0.9203178410833333,1.0,0.0388800000000001,0.0424783333333332,0.0,0.0067858395813951,10489.508932259,0.0,6146.5691265233545,0.8,-0.0993410027874509,-0.0071674990532142,-280.88474855693863,-293.38005745292276,31.588574848283045,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6146.5691265233545,0.0
2024-07-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.2803,1.1698939393939394,436.399701111727,-350.1302988882731,-295.84429888827304,2.9606386100374755,85.57595973043867,0.9945715013466666,1.0,0.0,0.0339376666666666,0.0,0.0,10480.938439559,0.0,4291.468281711945,0.8,1.1470311617627411,-0.0017417065597618,-295.84429888827304,-293.3482827443716,14.961041666666624,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4291.468281711945,0.0
2024-07-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.9806,1.1060227272727274,441.5254644678336,-345.00453553216624,-290.7185355321664,2.956578129323828,86.55961402949131,0.93367275138,1.0,0.0266999999999999,0.041062,0.0,0.0,10310.332785391,0.0,4864.337680651586,0.8,2.145481817679257,0.0028772093089286,-290.7185355321664,-293.25683104104195,20.17660714285714,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4864.337680651586,0.0
2024-07-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.06199999999998,1.1480227272727273,441.31741962320234,-345.21258037679775,-290.9265803767977,3.078754400176635,86.76051978515548,0.9764166867933334,1.0,0.0,0.0334539999999998,0.0,0.0,10218.346026797,0.0,4140.703722843736,0.8,2.091194204783527,0.0045565615502381,-290.9265803767977,-292.96205453033764,14.658749999999875,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4140.703722843736,0.0
2024-07-27,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.9238,1.068185606060606,431.4587260687673,-355.0712739312326,-300.7852739312328,2.457856475999728,84.87837263083536,0.90386255101,1.0,0.0599966666666667,0.0384913333333333,0.0,0.0,9055.83159038,0.0,4068.777587031408,0.8,0.8613042066149785,-0.0023076561034523,-300.7852739312328,-293.07789071324896,19.52127380952379,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4068.777587031408,0.0
2024-07-28,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.3621,1.13125,417.3827415129443,-369.1472584870558,-314.86125848705575,2.467487257256989,81.68109906428732,0.9573022881166664,1.0,0.0045,0.0384716666666667,0.0,0.0,8877.86399676,0.0,3987.2891630948375,0.8,-3.6977700860268943,0.0015386272846428,-314.86125848705575,-295.0397771956678,17.923363095238116,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,3987.2891630948375,0.0
2024-07-29,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.197,1.127996212121212,440.39923560030593,-346.13076439969393,-291.8447643996941,3.1905708941795776,85.9859897369856,0.9598494491933331,1.0,0.0073633333333334,0.0331753333333333,0.0,0.0,10745.009745575,0.0,4327.919796196638,0.8,-2.892168040174906,0.0005087927678571,-291.8447643996941,-294.53490633414424,14.694964285714263,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4327.919796196638,0.0
2024-07-30,PLT_ALA,PLT_ALA_L02,TratamientoTermico,136.6108,1.0022954545454543,482.38449709501174,-304.14550290498835,-249.8595029049883,3.2342409251683772,92.38658429640994,0.7870092274432668,0.9118333333333334,0.11798,0.0350666666666666,0.0073200654706655,0.0,17736.731548102,0.0,7437.60276250411,0.8,3.991687575162188,-0.0210517080271499,-249.8595029049883,-292.31150596601793,26.357589280189263,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,129.8340361677249,7437.60276250411,0.0
2024-07-31,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.84589999999997,1.097121212121212,432.2022625336693,-354.3277374663308,-300.04173746633074,3.0101467705802354,84.57667118608832,0.9325318284433332,1.0,0.0345333333333334,0.0339206666666666,0.0,0.0,10349.166599653,0.0,4235.974259376464,0.8,2.253752095452334,-0.0116518139045285,-300.04173746633074,-293.47360236125905,15.937083333333293,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4235.974259376464,0.0
2024-08-01,PLT_ALA,PLT_ALA_L02,TratamientoTermico,119.5865,0.8977083333333333,563.7827012338934,-222.74729876610672,-128.3582987661066,4.121964752015461,100.28644060993508,0.6526970022726412,0.8062083333333333,0.2100166666666666,0.0393043333333332,0.0083621479013099,0.0083621479013099,26845.128995235,0.0,15619.70770932658,0.8,15.49588119085515,-0.0387183414060288,-128.3582987661066,-281.75847093388813,45.22105427708419,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,224.48293908789793,15619.70770932658,0.0
2024-08-02,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.81619999999998,1.0892500000000005,445.8239779432579,-340.7060220567422,-246.31702205674208,2.721185155006205,87.15661196853212,0.92203819886,1.0,0.0414599999999998,0.0380596666666667,0.0,0.0,9746.19852044,0.0,4342.146669406684,0.8,11.70352507138334,-0.0207857588888589,-246.31702205674208,-277.9832316384248,18.72186309523811,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4342.146669406684,0.0
2024-08-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.54360000000003,1.0630000000000002,416.09066234620576,-370.4393376537941,-276.0503376537942,2.5984891307309916,81.3838336646445,0.9010764292666664,1.0,0.0645599999999998,0.0367683333333334,0.0,0.0,9067.250063015,0.0,3937.207768508396,0.8,3.1561232615917865,-0.0135218679424032,-276.0503376537942,-276.4193542729669,18.5747797619048,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,3937.207768508396,0.0
2024-08-04,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.7031,1.110189393939394,426.64347599277767,-359.8865240072222,-265.4975240072223,2.4124259128479832,83.28931373188814,0.9405083941066666,1.0,0.0230333333333332,0.0373636666666667,0.0,0.0131836462142171,8946.346931313,0.0,5700.493963030818,0.8,-5.722615461093123,0.0057006288858381,-265.4975240072223,-273.1404570088465,37.535856226087574,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5700.493963030818,0.0
2024-08-05,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.13830000000002,1.0699469696969697,457.7927831926008,-328.7372168073993,-234.3482168073992,3.426162151488714,89.85389808037489,0.9026458530866668,1.0,0.0584466666666667,0.0414379999999999,0.0,0.0202513462082391,10599.839637689,0.0,8255.71364849223,0.8,-8.306598345596537,0.021830086973246,-234.3482168073992,-269.0241499881958,51.695674074263344,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,8255.71364849223,0.0
2024-08-06,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.2547,1.1600757575757576,437.5134234567684,-349.0165765432317,-254.62757654323156,3.1092753127190655,85.6386928060793,0.9876238573366668,1.0,0.0,0.0326443333333333,0.0,0.0,10573.87517106,0.0,4209.860631699227,0.8,-7.686673402277383,0.0244158565555256,-254.62757654323156,-267.1486377015025,14.152708333333312,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4209.860631699227,0.0
2024-08-07,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.05110000000002,1.1646742424242424,447.1996145496218,-339.33038545037806,-244.94138545037816,2.797756190574922,87.30794353698847,0.98762269566,1.0,0.0,0.0363049999999999,0.0,0.0,10355.417974665,0.0,4454.577205889168,0.8,-11.59529457783562,0.0406256364619789,-244.94138545037816,-263.5127153130814,16.440624999999937,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4454.577205889168,0.0
2024-08-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.7242,1.1276666666666668,446.235192585009,-340.2948074149911,-245.905807414991,2.9537134320018503,87.63749678935909,0.9554149137666668,1.0,0.0076533333333332,0.0372586666666666,0.0,0.0,9829.832495387,0.0,4310.512613660471,0.8,2.654339135574162,0.0114406478834524,-245.905807414991,-260.31180616185463,17.255333333333287,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4310.512613660471,0.0
2024-08-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,120.667,0.9419507575757576,599.8509876503523,-186.6790123496478,-92.29001234964768,3.999654611625577,99.66781680161104,0.72264748350851,0.80775,0.1710833333333332,0.0390193333333331,0.0082872699246687,0.0082872699246687,26544.606904518,0.0,15348.840682522508,0.8,20.709687159068697,-0.015017748406469,-92.29001234964768,-246.123479874201,43.74335338310018,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,219.9823224619651,15348.840682522508,0.0
2024-08-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.91660000000002,1.0988257575757576,433.7969217228479,-352.7330782771522,-258.34407827715205,2.433213000077752,84.75063401918133,0.9287763948166669,1.0,0.0330333333333333,0.0395659999999997,0.0,0.0,9241.38754799,0.0,4239.047571731864,0.8,11.22494697264128,-0.0152643457355826,-258.34407827715205,-243.09196589890956,19.422559523809333,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4239.047571731864,0.0
2024-08-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.3415,1.0578219696969695,421.6282347312253,-364.9017652687748,-270.5127652687747,2.267157759876426,82.330955517702,0.89650179108,1.0,0.0691166666666666,0.0369959999999999,0.0,0.0065641995122799,8876.193322192,0.0,4745.90522818651,0.8,1.3115972945987056,-0.0143250829718389,-270.5127652687747,-239.92421638331805,28.693561173181685,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4745.90522818651,0.0
2024-08-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.52630000000002,1.132840909090909,437.58423227487873,-348.94576772512113,-254.55676772512123,2.7608423877341153,85.38356113011328,0.96253416169,1.0,0.0030999999999999,0.0343726666666666,0.0,0.0,9915.205303977,0.0,4097.566006592617,0.8,-2.2631644301650864,-0.0101481933946428,-254.55676772512123,-237.26078804941997,15.32148809523805,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4097.566006592617,0.0
2024-08-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.7108,1.1219469696969695,428.88056463254105,-357.64943536745903,-263.2604353674589,2.785128758699676,84.04353760438433,0.9469482012666668,1.0,0.0126866666666668,0.0408699999999999,0.0,0.0065057237357427,10225.696134428,0.0,5805.110884839888,0.8,-8.945779403236749,0.0023596185799342,-263.2604353674589,-238.21799751102503,29.414811794090184,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5805.110884839888,0.0
2024-08-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,126.2938,0.8805795454545453,650.3543915295251,-136.17560847047503,-41.7866084704749,4.796926234826374,99.46384493933984,0.6822358676947085,0.7952499999999999,0.2250900000000001,0.0348229999999999,0.0079180450663453,0.0,28450.641011569995,0.0,11869.642993328249,0.8,9.793002191069908,-0.0120420691366509,-41.7866084704749,-219.7712025827496,29.8635629234881,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,225.27345769602303,11869.642993328249,0.0
2024-08-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.3252,1.167965909090909,417.935156626562,-368.5948433734381,-274.205843373438,2.7225343321808104,81.7143100419366,0.9914154818566664,1.0,0.0,0.0355096666666666,0.0,0.0196947058004847,9233.799876407002,0.0,6635.687178073417,0.8,-3.763579412739302,0.0129881911066864,-274.205843373438,-230.18888434041617,45.48560036739367,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6635.687178073417,0.0
2024-08-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.28679999999997,1.1243143939393938,443.7158615728547,-342.8141384271451,-248.4251384271452,2.940254799809672,86.88496220423727,0.9444657713033332,1.0,0.0106033333333334,0.0454060000000001,0.0,0.0066099620059383,10461.160329278,0.0,6370.343773485126,0.8,8.397886521262167,-0.0015500993922127,-248.4251384271452,-230.3394640811592,32.34664538985989,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6370.343773485126,0.0
2024-08-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.5374,1.0942083333333332,416.3549417666932,-370.1750582333069,-275.7860582333068,2.4251716122008475,81.70617341604148,0.9279241370266664,1.0,0.0370966666666666,0.0364003333333334,0.0,0.0066428674867508,8617.441921773001,0.0,4572.810473906417,0.8,-0.5179295822722529,0.0036641977734523,-275.7860582333068,-230.32058697969583,27.524414325364333,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4572.810473906417,0.0
2024-08-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.2692,1.088965909090909,421.2419747825714,-365.2880252174287,-270.8990252174286,2.5905942778141875,82.77228302958682,0.924679562,1.0,0.04171,0.0352756666666667,0.0,0.0066993056839589,8641.47915383,0.0,4507.8420197046025,0.8,-10.025591005903134,0.0039506420020937,-270.8990252174286,-230.7064084947106,27.03796447831932,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4507.8420197046025,0.0
2024-08-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.51890000000003,1.1120871212121215,422.92463484544874,-363.60536515455135,-269.2163651545512,2.834182595520678,82.9709994767405,0.9424012884766668,1.0,0.021363333333333,0.0371129999999998,0.0,0.0,10106.107757843,0.0,4418.781923404561,0.8,-17.05974420410901,0.0145626894789494,-269.2163651545512,-233.19699051950715,17.556005952380815,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4418.781923404561,0.0
2024-08-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.4497,1.0648598484848484,431.2603775397642,-355.2696224602359,-260.88062246023577,2.8053467481689016,84.65352305637369,0.90037810911,1.0,0.0629233333333334,0.0391189999999999,0.0,0.0,10024.773608617,0.0,4559.179320429928,0.8,-23.920606154349752,0.0191647188636622,-260.88062246023577,-233.64363665643603,19.99718452380946,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4559.179320429928,0.0
2024-08-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.013,1.133310606060606,419.633079057192,-366.89692094280787,-272.50792094280797,2.6541827738269155,82.17887138498061,0.9561482203433332,1.0,0.0026866666666668,0.0412656666666667,0.0,0.0064510718455871,10260.172997708,0.0,5851.793849663005,0.8,-0.4731252748405571,-0.0064107127670238,-272.50792094280797,-235.6126749058953,29.294411339809244,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5851.793849663005,0.0
2024-08-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.6103,1.1055340909090907,422.2961111485294,-364.2338888514707,-269.84488885147056,2.67579411525675,82.84351068020561,0.93521971805,1.0,0.0271300000000001,0.0387569999999999,0.0,0.0064263098265346,10024.577537246,0.0,5493.652916553729,0.8,-1.703020497670919,0.0001574483565476,-269.84488885147056,-237.32260929421523,28.387732596944694,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5493.652916553729,0.0
2024-08-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.1425,1.0959848484848485,412.13701182429014,-374.39298817570995,-280.0039881757098,2.587156927243637,81.10290275069693,0.9305614937333332,1.0,0.0355333333333334,0.0351543333333332,0.0,0.0,9284.781972637,0.0,3900.540775363955,0.8,-0.4941811744124807,0.0015264040745237,-280.0039881757098,-250.73075042464828,16.736696428571342,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,3900.540775363955,0.0
2024-08-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.6847,1.1371401515151516,418.0063302255762,-368.5236697744237,-274.13466977442374,2.192449614402944,81.51105855976705,0.9623332791133332,1.0,0.0,0.0383613333333331,0.0,0.0193942904501867,8818.109112574,0.0,6517.253017000148,0.8,-1.4373730751620142,0.0044329703854762,-274.13466977442374,-251.85864981731055,46.81726900861324,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6517.253017000148,0.0
2024-08-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.9792,1.0903484848484848,414.7922548279998,-371.7377451720001,-277.3487451720002,2.2392438005921007,81.35815598450316,0.9169181785133332,1.0,0.0404933333333333,0.0452243333333334,0.0,0.013159695537284,8824.684439053,0.0,6226.771023892266,0.8,-2.0857607826294227,0.0007812244109523,-277.3487451720002,-252.34693409611236,42.91170402021175,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6226.771023892266,0.0
2024-08-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,140.5174,1.0081401515151516,479.3942032241561,-307.13579677584397,-212.74679677584385,2.977916595816989,91.54502389027978,0.7999699152972187,0.9175416666666668,0.1128366666666665,0.0353966666666666,0.0,0.0,9514.607979182,0.0,4017.265709810203,0.8,4.658215988279918,-0.0125918251441074,-212.74679677584385,-249.3605075997354,19.09682142857138,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4017.265709810203,0.0
